file,position_m,received_packets,missing_packets_est,estimated_sent_packets,per,ber,reliability_pct,avg_rssi_dbm
position0.5.txt,0.5,200,2588,2788,0.9282639885222381,0.38125,61.875,-92.705
position1.txt,1.0,200,10427,10627,0.9811800131739907,0.39066964285714284,60.93303571428572,-100.2
position1.5.txt,1.5,200,3939,4139,0.9516791495530321,0.3816517857142857,61.83482142857143,-96.2
position2.txt,2.0,200,12926,13126,0.984763065671187,0.39151785714285714,60.848214285714285,-100.96
position2.5.txt,2.5,200,2119,2319,0.913755929279862,0.37825892857142857,62.17410714285714,-94.285
